Date,Hour,Footfall
2024-05-26,19,15
2024-05-26,20,49
2024-05-26,21,15
2024-05-26,22,29
2024-05-26,23,17
2024-05-27,0,10
2024-05-27,1,25
2024-05-27,2,43
2024-05-27,3,42
2024-05-27,4,20
2024-05-27,5,27
2024-05-27,6,18
2024-05-27,7,37
2024-05-27,8,26
2024-05-27,9,45
2024-05-27,10,29
2024-05-27,11,21
2024-05-27,12,12
2024-05-27,13,27
2024-05-27,14,29
2024-05-27,15,20
2024-05-27,16,41
2024-05-27,17,8
2024-05-27,18,38
2024-05-27,19,44
2024-05-27,20,40
2024-05-27,21,9
2024-05-27,22,38
2024-05-27,23,44
2024-05-28,0,14
2024-05-28,1,18
2024-05-28,2,25
2024-05-28,3,21
2024-05-28,4,10
2024-05-28,5,37
2024-05-28,6,23
2024-05-28,7,10
2024-05-28,8,36
2024-05-28,9,34
2024-05-28,10,24
2024-05-28,11,13
2024-05-28,12,29
2024-05-28,13,19
2024-05-28,14,25
2024-05-28,15,34
2024-05-28,16,17
2024-05-28,17,43
2024-05-28,18,38
2024-05-28,19,15
2024-05-28,20,16
2024-05-28,21,30
2024-05-28,22,35
2024-05-28,23,42
2024-05-29,0,31
2024-05-29,1,45
2024-05-29,2,26
2024-05-29,3,22
2024-05-29,4,41
2024-05-29,5,13
2024-05-29,6,13
2024-05-29,7,48
2024-05-29,8,25
2024-05-29,9,29
2024-05-29,10,32
2024-05-29,11,40
2024-05-29,12,11
2024-05-29,13,48
2024-05-29,14,32
2024-05-29,15,22
2024-05-29,16,6
2024-05-29,17,29
2024-05-29,18,31
2024-05-29,19,7
2024-05-29,20,8
2024-05-29,21,46
2024-05-29,22,17
2024-05-29,23,43
2024-05-30,0,29
2024-05-30,1,30
2024-05-30,2,24
2024-05-30,3,33
2024-05-30,4,24
2024-05-30,5,25
2024-05-30,6,13
2024-05-30,7,30
2024-05-30,8,26
2024-05-30,9,35
2024-05-30,10,45
2024-05-30,11,48
2024-05-30,12,44
2024-05-30,13,12
2024-05-30,14,29
2024-05-30,15,12
2024-05-30,16,15
2024-05-30,17,6
2024-05-30,18,41
2024-05-30,19,7
2024-05-30,20,14
2024-05-30,21,33
2024-05-30,22,26
2024-05-30,23,10
2024-05-31,0,17
2024-05-31,1,14
2024-05-31,2,38
2024-05-31,3,39
2024-05-31,4,29
2024-05-31,5,23
2024-05-31,6,10
2024-05-31,7,39
2024-05-31,8,23
2024-05-31,9,7
2024-05-31,10,16
2024-05-31,11,38
2024-05-31,12,20
2024-05-31,13,12
2024-05-31,14,23
2024-05-31,15,30
2024-05-31,16,27
2024-05-31,17,6
2024-05-31,18,40
2024-05-31,19,40
2024-05-31,20,46
2024-05-31,21,48
2024-05-31,22,47
2024-05-31,23,6
2024-06-01,0,49
2024-06-01,1,18
2024-06-01,2,48
2024-06-01,3,30
2024-06-01,4,28
2024-06-01,5,23
2024-06-01,6,48
2024-06-01,7,21
2024-06-01,8,7
2024-06-01,9,19
2024-06-01,10,33
2024-06-01,11,16
2024-06-01,12,37
2024-06-01,13,37
2024-06-01,14,41
2024-06-01,15,34
2024-06-01,16,36
2024-06-01,17,46
2024-06-01,18,29
2024-06-01,19,26
2024-06-01,20,8
2024-06-01,21,40
2024-06-01,22,29
2024-06-01,23,40
2024-06-02,0,46
2024-06-02,1,22
2024-06-02,2,21
2024-06-02,3,20
2024-06-02,4,38
2024-06-02,5,39
2024-06-02,6,47
2024-06-02,7,26
2024-06-02,8,23
2024-06-02,9,41
2024-06-02,10,33
2024-06-02,11,48
2024-06-02,12,40
2024-06-02,13,36
2024-06-02,14,43
2024-06-02,15,22
2024-06-02,16,22
2024-06-02,17,23
2024-06-02,18,11
2024-06-02,19,18
2024-06-02,20,31
2024-06-02,21,40
2024-06-02,22,49
2024-06-02,23,29
2024-06-03,0,18
2024-06-03,1,41
2024-06-03,2,42
2024-06-03,3,37
2024-06-03,4,32
2024-06-03,5,12
2024-06-03,6,30
2024-06-03,7,27
2024-06-03,8,37
2024-06-03,9,22
2024-06-03,10,45
2024-06-03,11,30
2024-06-03,12,17
2024-06-03,13,5
2024-06-03,14,12
2024-06-03,15,49
2024-06-03,16,25
2024-06-03,17,14
2024-06-03,18,32
2024-06-03,19,39
2024-06-03,20,28
2024-06-03,21,21
2024-06-03,22,22
2024-06-03,23,41
2024-06-04,0,23
2024-06-04,1,29
2024-06-04,2,43
2024-06-04,3,45
2024-06-04,4,39
2024-06-04,5,43
2024-06-04,6,40
2024-06-04,7,16
2024-06-04,8,31
2024-06-04,9,27
2024-06-04,10,27
2024-06-04,11,8
2024-06-04,12,19
2024-06-04,13,47
2024-06-04,14,22
2024-06-04,15,39
2024-06-04,16,38
2024-06-04,17,12
2024-06-04,18,44
2024-06-04,19,14
2024-06-04,20,7
2024-06-04,21,42
2024-06-04,22,12
2024-06-04,23,37
2024-06-05,0,47
2024-06-05,1,13
2024-06-05,2,19
2024-06-05,3,49
2024-06-05,4,22
2024-06-05,5,35
2024-06-05,6,45
2024-06-05,7,26
2024-06-05,8,28
2024-06-05,9,11
2024-06-05,10,6
2024-06-05,11,34
2024-06-05,12,19
2024-06-05,13,8
2024-06-05,14,7
2024-06-05,15,11
2024-06-05,16,35
2024-06-05,17,24
2024-06-05,18,24
2024-06-05,19,14
2024-06-05,20,26
2024-06-05,21,36
2024-06-05,22,13
2024-06-05,23,29
2024-06-06,0,49
2024-06-06,1,23
2024-06-06,2,16
2024-06-06,3,49
2024-06-06,4,44
2024-06-06,5,34
2024-06-06,6,37
2024-06-06,7,20
2024-06-06,8,8
2024-06-06,9,46
2024-06-06,10,39
2024-06-06,11,38
2024-06-06,12,41
2024-06-06,13,50
2024-06-06,14,41
2024-06-06,15,49
2024-06-06,16,22
2024-06-06,17,6
2024-06-06,18,37
2024-06-06,19,24
2024-06-06,20,18
2024-06-06,21,18
2024-06-06,22,16
2024-06-06,23,47
2024-06-07,0,11
2024-06-07,1,40
2024-06-07,2,22
2024-06-07,3,6
2024-06-07,4,28
2024-06-07,5,32
2024-06-07,6,36
2024-06-07,7,50
2024-06-07,8,46
2024-06-07,9,21
2024-06-07,10,22
2024-06-07,11,30
2024-06-07,12,49
2024-06-07,13,28
2024-06-07,14,30
2024-06-07,15,43
2024-06-07,16,27
2024-06-07,17,49
2024-06-07,18,18
2024-06-07,19,50
2024-06-07,20,27
2024-06-07,21,49
2024-06-07,22,43
2024-06-07,23,35
2024-06-08,0,15
2024-06-08,1,27
2024-06-08,2,29
2024-06-08,3,14
2024-06-08,4,22
2024-06-08,5,12
2024-06-08,6,48
2024-06-08,7,11
2024-06-08,8,15
2024-06-08,9,41
2024-06-08,10,45
2024-06-08,11,8
2024-06-08,12,37
2024-06-08,13,48
2024-06-08,14,22
2024-06-08,15,40
2024-06-08,16,44
2024-06-08,17,22
2024-06-08,18,6
2024-06-08,19,50
2024-06-08,20,5
2024-06-08,21,34
2024-06-08,22,42
2024-06-08,23,35
2024-06-09,0,8
2024-06-09,1,36
2024-06-09,2,17
2024-06-09,3,31
2024-06-09,4,25
2024-06-09,5,23
2024-06-09,6,20
2024-06-09,7,13
2024-06-09,8,48
2024-06-09,9,20
2024-06-09,10,16
2024-06-09,11,15
2024-06-09,12,5
2024-06-09,13,43
2024-06-09,14,11
2024-06-09,15,41
2024-06-09,16,36
2024-06-09,17,26
2024-06-09,18,15
2024-06-09,19,5
2024-06-09,20,41
2024-06-09,21,7
2024-06-09,22,5
2024-06-09,23,22
2024-06-10,0,11
2024-06-10,1,49
2024-06-10,2,24
2024-06-10,3,25
2024-06-10,4,49
2024-06-10,5,12
2024-06-10,6,18
2024-06-10,7,45
2024-06-10,8,9
2024-06-10,9,43
2024-06-10,10,17
2024-06-10,11,21
2024-06-10,12,19
2024-06-10,13,35
2024-06-10,14,28
2024-06-10,15,37
2024-06-10,16,12
2024-06-10,17,48
2024-06-10,18,23
2024-06-10,19,11
2024-06-10,20,46
2024-06-10,21,41
2024-06-10,22,17
2024-06-10,23,35
2024-06-11,0,23
2024-06-11,1,33
2024-06-11,2,35
2024-06-11,3,32
2024-06-11,4,19
2024-06-11,5,29
2024-06-11,6,31
2024-06-11,7,37
2024-06-11,8,47
2024-06-11,9,40
2024-06-11,10,48
2024-06-11,11,33
2024-06-11,12,24
2024-06-11,13,25
2024-06-11,14,35
2024-06-11,15,24
2024-06-11,16,33
2024-06-11,17,12
2024-06-11,18,14
2024-06-11,19,21
2024-06-11,20,34
2024-06-11,21,21
2024-06-11,22,24
2024-06-11,23,7
2024-06-12,0,19
2024-06-12,1,41
2024-06-12,2,35
2024-06-12,3,33
2024-06-12,4,17
2024-06-12,5,21
2024-06-12,6,25
2024-06-12,7,27
2024-06-12,8,8
2024-06-12,9,33
2024-06-12,10,16
2024-06-12,11,39
2024-06-12,12,32
2024-06-12,13,47
2024-06-12,14,34
2024-06-12,15,25
2024-06-12,16,20
2024-06-12,17,24
2024-06-12,18,10
2024-06-12,19,6
2024-06-12,20,49
2024-06-12,21,38
2024-06-12,22,38
2024-06-12,23,17
2024-06-13,0,6
2024-06-13,1,13
2024-06-13,2,48
2024-06-13,3,43
2024-06-13,4,14
2024-06-13,5,17
2024-06-13,6,9
2024-06-13,7,47
2024-06-13,8,35
2024-06-13,9,28
2024-06-13,10,28
2024-06-13,11,38
2024-06-13,12,8
2024-06-13,13,49
2024-06-13,14,42
2024-06-13,15,18
2024-06-13,16,35
2024-06-13,17,7
2024-06-13,18,21
2024-06-13,19,23
2024-06-13,20,15
2024-06-13,21,47
2024-06-13,22,42
2024-06-13,23,48
2024-06-14,0,14
2024-06-14,1,17
2024-06-14,2,29
2024-06-14,3,17
2024-06-14,4,37
2024-06-14,5,20
2024-06-14,6,10
2024-06-14,7,34
2024-06-14,8,23
2024-06-14,9,13
2024-06-14,10,20
2024-06-14,11,21
2024-06-14,12,38
2024-06-14,13,22
2024-06-14,14,36
2024-06-14,15,6
2024-06-14,16,29
2024-06-14,17,11
2024-06-14,18,42
2024-06-14,19,26
2024-06-14,20,12
2024-06-14,21,33
2024-06-14,22,8
2024-06-14,23,16
2024-06-15,0,41
2024-06-15,1,28
2024-06-15,2,24
2024-06-15,3,44
2024-06-15,4,25
2024-06-15,5,41
2024-06-15,6,14
2024-06-15,7,47
2024-06-15,8,44
2024-06-15,9,8
2024-06-15,10,21
2024-06-15,11,37
2024-06-15,12,45
2024-06-15,13,24
2024-06-15,14,32
2024-06-15,15,28
2024-06-15,16,45
2024-06-15,17,48
2024-06-15,18,44
2024-06-15,19,7
2024-06-15,20,17
2024-06-15,21,30
2024-06-15,22,18
2024-06-15,23,40
2024-06-16,0,29
2024-06-16,1,21
2024-06-16,2,18
2024-06-16,3,22
2024-06-16,4,41
2024-06-16,5,7
2024-06-16,6,19
2024-06-16,7,20
2024-06-16,8,13
2024-06-16,9,35
2024-06-16,10,20
2024-06-16,11,50
2024-06-16,12,48
2024-06-16,13,27
2024-06-16,14,25
2024-06-16,15,25
2024-06-16,16,7
2024-06-16,17,48
2024-06-16,18,46
2024-06-16,19,24
2024-06-16,20,24
2024-06-16,21,7
2024-06-16,22,40
2024-06-16,23,30
2024-06-17,0,8
2024-06-17,1,6
2024-06-17,2,15
2024-06-17,3,19
2024-06-17,4,18
2024-06-17,5,42
2024-06-17,6,13
2024-06-17,7,32
2024-06-17,8,27
2024-06-17,9,9
2024-06-17,10,23
2024-06-17,11,25
2024-06-17,12,44
2024-06-17,13,31
2024-06-17,14,33
2024-06-17,15,6
2024-06-17,16,47
2024-06-17,17,7
2024-06-17,18,39
2024-06-17,19,23
2024-06-17,20,28
2024-06-17,21,28
2024-06-17,22,7
2024-06-17,23,11
2024-06-18,0,43
2024-06-18,1,15
2024-06-18,2,33
2024-06-18,3,35
2024-06-18,4,27
2024-06-18,5,18
2024-06-18,6,6
2024-06-18,7,45
2024-06-18,8,47
2024-06-18,9,27
2024-06-18,10,48
2024-06-18,11,40
2024-06-18,12,12
2024-06-18,13,27
2024-06-18,14,5
2024-06-18,15,11
2024-06-18,16,29
2024-06-18,17,48
2024-06-18,18,13
2024-06-18,19,45
2024-06-18,20,10
2024-06-18,21,40
2024-06-18,22,18
2024-06-18,23,45
2024-06-19,0,39
2024-06-19,1,31
2024-06-19,2,42
2024-06-19,3,38
2024-06-19,4,19
2024-06-19,5,18
2024-06-19,6,14
2024-06-19,7,5
2024-06-19,8,21
2024-06-19,9,38
2024-06-19,10,42
2024-06-19,11,16
2024-06-19,12,28
2024-06-19,13,12
2024-06-19,14,28
2024-06-19,15,49
2024-06-19,16,16
2024-06-19,17,31
2024-06-19,18,47
2024-06-19,19,23
2024-06-19,20,17
2024-06-19,21,44
2024-06-19,22,46
2024-06-19,23,35
2024-06-20,0,47
2024-06-20,1,21
2024-06-20,2,18
2024-06-20,3,28
2024-06-20,4,42
2024-06-20,5,35
2024-06-20,6,46
2024-06-20,7,26
2024-06-20,8,37
2024-06-20,9,45
2024-06-20,10,7
2024-06-20,11,24
2024-06-20,12,21
2024-06-20,13,10
2024-06-20,14,28
2024-06-20,15,36
2024-06-20,16,25
2024-06-20,17,23
2024-06-20,18,5
2024-06-20,19,41
2024-06-20,20,33
2024-06-20,21,9
2024-06-20,22,14
2024-06-20,23,41
2024-06-21,0,35
2024-06-21,1,25
2024-06-21,2,34
2024-06-21,3,34
2024-06-21,4,14
2024-06-21,5,7
2024-06-21,6,12
2024-06-21,7,35
2024-06-21,8,25
2024-06-21,9,39
2024-06-21,10,9
2024-06-21,11,22
2024-06-21,12,5
2024-06-21,13,20
2024-06-21,14,6
2024-06-21,15,20
2024-06-21,16,9
2024-06-21,17,33
2024-06-21,18,42
2024-06-21,19,32
2024-06-21,20,7
2024-06-21,21,11
2024-06-21,22,49
2024-06-21,23,49
2024-06-22,0,11
2024-06-22,1,50
2024-06-22,2,40
2024-06-22,3,18
2024-06-22,4,39
2024-06-22,5,33
2024-06-22,6,20
2024-06-22,7,12
2024-06-22,8,13
2024-06-22,9,15
2024-06-22,10,33
2024-06-22,11,48
2024-06-22,12,19
2024-06-22,13,31
2024-06-22,14,43
2024-06-22,15,12
2024-06-22,16,26
2024-06-22,17,13
2024-06-22,18,21
2024-06-22,19,14
2024-06-22,20,5
2024-06-22,21,43
2024-06-22,22,36
2024-06-22,23,33
2024-06-23,0,15
2024-06-23,1,25
2024-06-23,2,44
2024-06-23,3,39
2024-06-23,4,22
2024-06-23,5,5
2024-06-23,6,49
2024-06-23,7,26
2024-06-23,8,21
2024-06-23,9,33
2024-06-23,10,26
2024-06-23,11,44
2024-06-23,12,47
2024-06-23,13,36
2024-06-23,14,18
2024-06-23,15,5
2024-06-23,16,38
2024-06-23,17,48
2024-06-23,18,14
2024-06-23,19,12
2024-06-23,20,41
2024-06-23,21,23
2024-06-23,22,42
2024-06-23,23,29
2024-06-24,0,21
2024-06-24,1,45
2024-06-24,2,50
2024-06-24,3,23
2024-06-24,4,31
2024-06-24,5,31
2024-06-24,6,44
2024-06-24,7,17
2024-06-24,8,49
2024-06-24,9,21
2024-06-24,10,27
2024-06-24,11,21
2024-06-24,12,11
2024-06-24,13,42
2024-06-24,14,5
2024-06-24,15,36
2024-06-24,16,45
2024-06-24,17,11
2024-06-24,18,35
2024-06-24,19,39
2024-06-24,20,24
2024-06-24,21,28
2024-06-24,22,26
2024-06-24,23,38
2024-06-25,0,21
2024-06-25,1,47
2024-06-25,2,40
2024-06-25,3,35
2024-06-25,4,38
2024-06-25,5,50
2024-06-25,6,7
2024-06-25,7,21
2024-06-25,8,27
2024-06-25,9,15
2024-06-25,10,20
2024-06-25,11,8
2024-06-25,12,28
2024-06-25,13,5
2024-06-25,14,18
2024-06-25,15,20
2024-06-25,16,36
2024-06-25,17,46
2024-06-25,18,24
2024-06-25,19,25
2024-06-25,20,25
2024-06-25,21,48
2024-06-25,22,42
2024-06-25,23,32
2024-06-26,0,7
2024-06-26,1,32
2024-06-26,2,34
2024-06-26,3,34
2024-06-26,4,21
2024-06-26,5,10
2024-06-26,6,50
2024-06-26,7,42
2024-06-26,8,47
2024-06-26,9,27
2024-06-26,10,35
2024-06-26,11,16
2024-06-26,12,25
2024-06-26,13,6
2024-06-26,14,22
2024-06-26,15,29
2024-06-26,16,27
2024-06-26,17,33
2024-06-26,18,5
2024-06-26,19,25
2024-06-26,20,35
2024-06-26,21,45
2024-06-26,22,10
2024-06-26,23,44
2024-06-27,0,6
2024-06-27,1,11
2024-06-27,2,14
2024-06-27,3,39
2024-06-27,4,32
2024-06-27,5,38
2024-06-27,6,7
2024-06-27,7,49
2024-06-27,8,9
2024-06-27,9,5
2024-06-27,10,40
2024-06-27,11,43
2024-06-27,12,29
2024-06-27,13,31
2024-06-27,14,44
2024-06-27,15,43
2024-06-27,16,10
2024-06-27,17,15
2024-06-27,18,18
2024-06-27,19,45
2024-06-27,20,9
2024-06-27,21,18
2024-06-27,22,41
2024-06-27,23,14
2024-06-28,0,24
2024-06-28,1,16
2024-06-28,2,12
2024-06-28,3,8
2024-06-28,4,14
2024-06-28,5,38
2024-06-28,6,13
2024-06-28,7,50
2024-06-28,8,19
2024-06-28,9,8
2024-06-28,10,18
2024-06-28,11,30
2024-06-28,12,40
2024-06-28,13,31
2024-06-28,14,18
2024-06-28,15,19
2024-06-28,16,5
2024-06-28,17,26
2024-06-28,18,38
2024-06-28,19,35
2024-06-28,20,26
2024-06-28,21,44
2024-06-28,22,18
2024-06-28,23,20
2024-06-29,0,25
2024-06-29,1,44
2024-06-29,2,22
2024-06-29,3,40
2024-06-29,4,6
2024-06-29,5,46
2024-06-29,6,5
2024-06-29,7,20
2024-06-29,8,23
2024-06-29,9,30
2024-06-29,10,48
2024-06-29,11,48
2024-06-29,12,31
2024-06-29,13,7
2024-06-29,14,11
2024-06-29,15,17
2024-06-29,16,30
2024-06-29,17,21
2024-06-29,18,46
2024-06-29,19,38
2024-06-29,20,7
2024-06-29,21,13
2024-06-29,22,45
2024-06-29,23,5
2024-06-30,0,50
2024-06-30,1,46
2024-06-30,2,41
2024-06-30,3,32
2024-06-30,4,29
2024-06-30,5,48
2024-06-30,6,41
2024-06-30,7,8
2024-06-30,8,45
2024-06-30,9,7
2024-06-30,10,45
2024-06-30,11,8
2024-06-30,12,38
2024-06-30,13,34
2024-06-30,14,22
2024-06-30,15,37
2024-06-30,16,14
2024-06-30,17,33
2024-06-30,18,7
2024-06-30,19,20
2024-06-30,20,5
2024-06-30,21,26
2024-06-30,22,21
2024-06-30,23,33
2024-07-01,0,10
2024-07-01,1,50
2024-07-01,2,35
2024-07-01,3,23
2024-07-01,4,7
2024-07-01,5,36
2024-07-01,6,44
2024-07-01,7,35
2024-07-01,8,32
2024-07-01,9,37
2024-07-01,10,49
2024-07-01,11,35
2024-07-01,12,46
2024-07-01,13,28
2024-07-01,14,47
2024-07-01,15,26
2024-07-01,16,31
2024-07-01,17,22
2024-07-01,18,23
2024-07-01,19,30
2024-07-01,20,8
2024-07-01,21,41
2024-07-01,22,46
2024-07-01,23,7
2024-07-02,0,24
2024-07-02,1,48
2024-07-02,2,22
2024-07-02,3,50
2024-07-02,4,9
2024-07-02,5,50
2024-07-02,6,40
2024-07-02,7,29
2024-07-02,8,50
2024-07-02,9,37
2024-07-02,10,13
2024-07-02,11,21
2024-07-02,12,37
2024-07-02,13,23
2024-07-02,14,24
2024-07-02,15,8
2024-07-02,16,16
2024-07-02,17,23
2024-07-02,18,9
2024-07-02,19,40
2024-07-02,20,36
2024-07-02,21,38
2024-07-02,22,45
2024-07-02,23,39
2024-07-03,0,27
2024-07-03,1,18
2024-07-03,2,34
2024-07-03,3,18
2024-07-03,4,50
2024-07-03,5,13
2024-07-03,6,32
2024-07-03,7,44
2024-07-03,8,37
2024-07-03,9,31
2024-07-03,10,15
2024-07-03,11,31
2024-07-03,12,34
2024-07-03,13,50
2024-07-03,14,34
2024-07-03,15,42
2024-07-03,16,16
2024-07-03,17,12
2024-07-03,18,11
2024-07-03,19,17
2024-07-03,20,24
2024-07-03,21,38
2024-07-03,22,15
2024-07-03,23,33
2024-07-04,0,5
2024-07-04,1,28
2024-07-04,2,37
2024-07-04,3,38
2024-07-04,4,27
2024-07-04,5,34
2024-07-04,6,15
2024-07-04,7,9
2024-07-04,8,18
2024-07-04,9,14
2024-07-04,10,27
2024-07-04,11,10
2024-07-04,12,39
2024-07-04,13,7
2024-07-04,14,43
2024-07-04,15,27
2024-07-04,16,32
2024-07-04,17,7
2024-07-04,18,38
2024-07-04,19,30
2024-07-04,20,50
2024-07-04,21,34
2024-07-04,22,47
2024-07-04,23,35
2024-07-05,0,11
2024-07-05,1,21
2024-07-05,2,45
2024-07-05,3,12
2024-07-05,4,24
2024-07-05,5,24
2024-07-05,6,25
2024-07-05,7,35
2024-07-05,8,40
2024-07-05,9,47
2024-07-05,10,32
2024-07-05,11,37
2024-07-05,12,6
2024-07-05,13,19
2024-07-05,14,20
2024-07-05,15,27
2024-07-05,16,31
2024-07-05,17,35
2024-07-05,18,17
2024-07-05,19,27
2024-07-05,20,7
2024-07-05,21,38
2024-07-05,22,34
2024-07-05,23,16
2024-07-06,0,36
2024-07-06,1,41
2024-07-06,2,49
2024-07-06,3,7
2024-07-06,4,7
2024-07-06,5,7
2024-07-06,6,40
2024-07-06,7,18
2024-07-06,8,26
2024-07-06,9,8
2024-07-06,10,30
2024-07-06,11,50
2024-07-06,12,47
2024-07-06,13,9
2024-07-06,14,29
2024-07-06,15,46
2024-07-06,16,20
2024-07-06,17,17
2024-07-06,18,29
2024-07-06,19,32
2024-07-06,20,29
2024-07-06,21,34
2024-07-06,22,26
2024-07-06,23,38
2024-07-07,0,26
2024-07-07,1,10
2024-07-07,2,47
2024-07-07,3,40
2024-07-07,4,18
2024-07-07,5,32
2024-07-07,6,11
2024-07-07,7,22
2024-07-07,8,33
2024-07-07,9,20
2024-07-07,10,36
2024-07-07,11,32
2024-07-07,12,34
2024-07-07,13,29
2024-07-07,14,28
2024-07-07,15,27
2024-07-07,16,15
2024-07-07,17,5
2024-07-07,18,32
2024-07-07,19,31
2024-07-07,20,22
2024-07-07,21,39
2024-07-07,22,7
2024-07-07,23,11
2024-07-08,0,26
2024-07-08,1,37
2024-07-08,2,11
2024-07-08,3,19
2024-07-08,4,17
2024-07-08,5,10
2024-07-08,6,45
2024-07-08,7,26
2024-07-08,8,21
2024-07-08,9,39
2024-07-08,10,43
2024-07-08,11,9
2024-07-08,12,42
2024-07-08,13,34
2024-07-08,14,34
2024-07-08,15,37
2024-07-08,16,23
2024-07-08,17,18
2024-07-08,18,48
2024-07-08,19,36
2024-07-08,20,10
2024-07-08,21,45
2024-07-08,22,7
2024-07-08,23,48
2024-07-09,0,15
2024-07-09,1,24
2024-07-09,2,31
2024-07-09,3,24
2024-07-09,4,47
2024-07-09,5,19
2024-07-09,6,29
2024-07-09,7,28
2024-07-09,8,27
2024-07-09,9,13
2024-07-09,10,41
2024-07-09,11,25
2024-07-09,12,6
2024-07-09,13,28
2024-07-09,14,28
2024-07-09,15,35
2024-07-09,16,10
2024-07-09,17,18
2024-07-09,18,29
2024-07-09,19,18
2024-07-09,20,17
2024-07-09,21,23
2024-07-09,22,39
2024-07-09,23,49
2024-07-10,0,32
2024-07-10,1,31
2024-07-10,2,35
2024-07-10,3,10
2024-07-10,4,36
2024-07-10,5,49
2024-07-10,6,16
2024-07-10,7,45
2024-07-10,8,49
2024-07-10,9,41
2024-07-10,10,14
2024-07-10,11,29
2024-07-10,12,44
2024-07-10,13,15
2024-07-10,14,35
2024-07-10,15,31
2024-07-10,16,19
2024-07-10,17,22
2024-07-10,18,46
2024-07-10,19,25
2024-07-10,20,27
2024-07-10,21,25
2024-07-10,22,40
2024-07-10,23,28
2024-07-11,0,11
2024-07-11,1,26
2024-07-11,2,46
2024-07-11,3,27
2024-07-11,4,37
2024-07-11,5,13
2024-07-11,6,49
2024-07-11,7,7
2024-07-11,8,47
2024-07-11,9,20
2024-07-11,10,9
2024-07-11,11,23
2024-07-11,12,16
2024-07-11,13,18
2024-07-11,14,33
2024-07-11,15,16
2024-07-11,16,28
2024-07-11,17,12
2024-07-11,18,6
2024-07-11,19,38
2024-07-11,20,46
2024-07-11,21,5
2024-07-11,22,44
2024-07-11,23,45
2024-07-12,0,41
2024-07-12,1,42
2024-07-12,2,9
2024-07-12,3,31
2024-07-12,4,12
2024-07-12,5,16
2024-07-12,6,24
2024-07-12,7,21
2024-07-12,8,33
2024-07-12,9,9
2024-07-12,10,39
2024-07-12,11,50
2024-07-12,12,36
2024-07-12,13,14
2024-07-12,14,50
2024-07-12,15,47
2024-07-12,16,49
2024-07-12,17,21
2024-07-12,18,12
2024-07-12,19,24
2024-07-12,20,6
2024-07-12,21,50
2024-07-12,22,9
2024-07-12,23,30
2024-07-13,0,28
2024-07-13,1,19
2024-07-13,2,40
2024-07-13,3,17
2024-07-13,4,34
2024-07-13,5,28
2024-07-13,6,38
2024-07-13,7,11
2024-07-13,8,49
2024-07-13,9,31
2024-07-13,10,11
2024-07-13,11,30
2024-07-13,12,40
2024-07-13,13,21
2024-07-13,14,23
2024-07-13,15,47
2024-07-13,16,24
2024-07-13,17,45
2024-07-13,18,42
2024-07-13,19,9
2024-07-13,20,17
2024-07-13,21,21
2024-07-13,22,30
2024-07-13,23,21
2024-07-14,0,49
2024-07-14,1,19
2024-07-14,2,12
2024-07-14,3,45
2024-07-14,4,39
2024-07-14,5,28
2024-07-14,6,29
2024-07-14,7,44
2024-07-14,8,47
2024-07-14,9,44
2024-07-14,10,19
2024-07-14,11,11
2024-07-14,12,48
2024-07-14,13,40
2024-07-14,14,50
2024-07-14,15,8
2024-07-14,16,17
2024-07-14,17,8
2024-07-14,18,30
2024-07-14,19,19
2024-07-14,20,17
2024-07-14,21,42
2024-07-14,22,24
2024-07-14,23,38
2024-07-15,0,8
2024-07-15,1,8
2024-07-15,2,41
2024-07-15,3,5
2024-07-15,4,35
2024-07-15,5,6
2024-07-15,6,44
2024-07-15,7,9
2024-07-15,8,36
2024-07-15,9,44
2024-07-15,10,44
2024-07-15,11,5
2024-07-15,12,6
2024-07-15,13,13
2024-07-15,14,11
2024-07-15,15,29
2024-07-15,16,47
2024-07-15,17,26
2024-07-15,18,38
2024-07-15,19,13
2024-07-15,20,15
2024-07-15,21,42
2024-07-15,22,38
2024-07-15,23,31
2024-07-16,0,7
2024-07-16,1,14
2024-07-16,2,32
2024-07-16,3,22
2024-07-16,4,45
2024-07-16,5,22
2024-07-16,6,23
2024-07-16,7,23
2024-07-16,8,30
2024-07-16,9,11
2024-07-16,10,20
2024-07-16,11,18
2024-07-16,12,8
2024-07-16,13,25
2024-07-16,14,34
2024-07-16,15,17
2024-07-16,16,14
2024-07-16,17,13
2024-07-16,18,39
2024-07-16,19,18
2024-07-16,20,13
2024-07-16,21,22
2024-07-16,22,14
2024-07-16,23,16
2024-07-17,0,37
2024-07-17,1,7
2024-07-17,2,49
2024-07-17,3,30
2024-07-17,4,8
2024-07-17,5,46
2024-07-17,6,50
2024-07-17,7,50
2024-07-17,8,7
2024-07-17,9,35
2024-07-17,10,18
2024-07-17,11,9
2024-07-17,12,47
2024-07-17,13,34
2024-07-17,14,46
2024-07-17,15,24
2024-07-17,16,47
2024-07-17,17,46
2024-07-17,18,7
2024-07-17,19,30
2024-07-17,20,27
2024-07-17,21,47
2024-07-17,22,7
2024-07-17,23,42
2024-07-18,0,6
2024-07-18,1,17
2024-07-18,2,40
2024-07-18,3,37
2024-07-18,4,44
2024-07-18,5,15
2024-07-18,6,37
2024-07-18,7,38
2024-07-18,8,36
2024-07-18,9,17
2024-07-18,10,40
2024-07-18,11,42
2024-07-18,12,7
2024-07-18,13,14
2024-07-18,14,12
2024-07-18,15,35
2024-07-18,16,42
2024-07-18,17,27
